id,angular_moment,contrast,variance,idm,sum_average,entropy,sum_variance,sum_entropy,difference_variance,difference_entropy
076-bg-01,7400545870.0,22122272.0,1.3743387040106552e+18,91230.4969988967,6848304.0,120158.6038478218,6.075155713770126e+18,-529591.6308139742,3.1206038083244936e+16,521102.2550975967
076-bg-02,7412517430.0,22194614.0,1.3934937393516332e+18,91519.2247477618,6890330.0,120243.72470427545,6.149948799762117e+18,-529765.8005396686,3.1330080423909456e+16,522453.43704132695
076-cl-01,7597638896.0,27417832.0,1.1274413211573068e+18,91207.70778394648,6297141.0,116457.35818630824,5.136601190661045e+18,-539191.7854475946,2.8160839730617304e+16,510133.2006892295
076-cl-02,7737455768.0,25146918.0,1.0714556360748672e+18,92265.85566114448,6120538.0,117006.84884656948,4.852530862310777e+18,-541018.7473622155,2.687768877558647e+16,514772.1295642444
076-nm-01,7964823436.0,21975812.0,1.2761765263244385e+18,94707.90822008529,6549935.0,121634.08221259576,5.557326933231394e+18,-537550.1157538511,2.882361065877375e+16,534974.0190572814
076-nm-02,7866580966.0,25163636.0,1.468088932985733e+18,95307.7840937124,7004138.0,122317.40120221348,6.35480192735791e+18,-535284.6286749862,3.292148277832109e+16,537323.1124883797
076-nm-03,7562689320.0,19824908.0,1.352970787842887e+18,93408.17169083348,6736588.0,122087.55941981956,5.878577685886823e+18,-530985.5063159632,2.802859067227915e+16,534157.0346829573
076-nm-04,7591888138.0,20389710.0,1.3650898378517066e+18,93728.04909709508,6759321.0,122176.2697970434,5.918321225918957e+18,-531912.4327216863,2.907814116630447e+16,535718.056296348
076-nm-05,7553707092.0,20337688.0,1.3000931151068628e+18,93244.24976944744,6608021.0,122034.96367192452,5.656332529625882e+18,-530249.4165454023,2.839381075035928e+16,532460.1057111059
076-nm-06,7642696296.0,19533970.0,1.3147047346881083e+18,93806.38645137408,6646134.0,121865.53430158472,5.721768760586866e+18,-533107.6339990054,2.798962724398316e+16,534206.5828782299
077-bg-01,7488893922.0,20279174.0,1.6703931212070648e+18,90902.1830158702,7529763.0,120701.9020461491,7.344371953375779e+18,-528977.7579302657,3.089637948346483e+16,521356.1745606113
077-bg-02,5992914946.0,15786746.0,3.221366461440574e+18,89064.93771956167,10199715.0,127250.18584192608,1.3476323017315965e+19,-495294.71116542845,3.1201795660040664e+16,539014.2239509078
077-cl-01,6972288380.0,20942244.0,2.7780844161623424e+18,91398.38887819198,9603101.0,123414.96607742648,1.1945849884523786e+19,-516999.1125843886,3.2917891156911376e+16,529939.0164132322
077-cl-02,7068876038.0,20999574.0,2.438670134085957e+18,91608.81798936796,9005096.0,123145.40641841917,1.050438152422138e+19,-518777.80092511344,3.1074425258688784e+16,530592.5779868148
077-nm-01,7901906132.0,21572246.0,1.353769706101187e+18,93474.68701829416,6767718.0,120981.48061143636,5.933025752340642e+18,-536450.3946437846,3.015103735522189e+16,528940.0833108447
077-nm-02,7096173160.0,18488734.0,1.823007939311654e+18,90921.68525910372,7780793.0,123675.29767629896,7.842257147817242e+18,-518542.7656000134,2.972800821305012e+16,530380.5152780203
077-nm-03,4744514168.0,13858270.0,4.257532809478004e+18,86961.74011203517,11538767.0,131751.97355838402,1.724707839046339e+19,-469995.5676449231,3.17698936453064e+16,551967.9447070241
077-nm-04,4469133568.0,12541858.0,4.518237960732784e+18,85663.43073244812,11864310.0,132317.11050332282,1.8233995443317656e+19,-464244.79202522384,3.1625341359611364e+16,552177.5120664686
077-nm-05,7266435482.0,18550468.0,2.004520361345137e+18,91803.37509262052,8122711.0,124755.42911133164,8.546650795486182e+18,-519192.5859758643,3.032359776294832e+16,535663.5248394486
077-nm-06,7252916478.0,19214408.0,2.0065192996772155e+18,91652.65869377898,8140856.0,124313.75440740563,8.584874534228355e+18,-519751.6246167644,2.9865237705910924e+16,534245.1182194151
078-bg-01,6822495400.0,19293002.0,1.5481571882391314e+18,88088.31690014582,7308999.0,118899.2986303301,6.920012018041409e+18,-520922.2527697284,2.8867230047434296e+16,510086.4787702346
078-bg-02,5830250214.0,18973710.0,2.236755946243208e+18,86942.73745687788,8664830.0,122325.84455190452,9.725530430673482e+18,-500511.1980198096,3.231620699241617e+16,517385.26644779067
078-cl-01,7509875818.0,22125666.0,3.1420702350245064e+18,95147.4360895049,10008547.0,128460.61025520212,1.2975914588184728e+19,-519249.2472701572,3.887396353128703e+16,555746.408071676
078-cl-02,8037479790.0,24768184.0,1.6794127626472384e+18,94724.14710501891,7500926.0,122116.37690829411,7.288238599063846e+18,-536457.5896973532,3.2001959941538064e+16,534591.9744503602
078-nm-01,7789697770.0,23178400.0,1.3197302135434214e+18,92905.40533888052,6716931.0,119800.01671653076,5.844305280869564e+18,-536658.2432155515,2.8829052607482224e+16,523927.4572721147
078-nm-02,7769089402.0,27135648.0,1.201907682144363e+18,92652.11040618276,6429364.0,119244.17443754796,5.354594727085279e+18,-537441.953216498,2.691421489792805e+16,522343.3812298978
078-nm-03,7521848908.0,26622812.0,1.2270279897875932e+18,91420.3387406088,6504523.0,118902.48407684865,5.480515111556026e+18,-533507.9907844784,2.9179690486632024e+16,518029.2642559604
078-nm-04,6484231714.0,20447732.0,2.05693911833686e+18,89059.9519542717,8287077.0,122966.710589451,8.896026539114288e+18,-509951.5242360302,3.259568080471589e+16,524394.6328363153
078-nm-05,7211155102.0,22182512.0,1.353315971556937e+18,90243.31291995256,6812879.0,119498.10612528196,6.012461700267636e+18,-527871.6912744137,2.9695941455498736e+16,517342.238115206
078-nm-06,4537935840.0,16966140.0,3.888566057108039e+18,86378.88222605948,11140117.0,128989.87166653416,1.6075905427486165e+19,-472137.9841139608,3.4016302299570616e+16,539587.76090284
079-bg-01,6398825140.0,21242984.0,2.634999929261574e+18,86548.19690865338,9468365.0,120876.14833294429,1.1612961304502503e+19,-509767.8296395214,3.732329829525546e+16,510693.59587360616
079-bg-02,6447693502.0,20081016.0,2.6442306980814054e+18,87170.39682067488,9492830.0,120340.89311014788,1.1673049423382942e+19,-512627.1451716728,3.656657597811372e+16,512445.0719320905
079-cl-01,5368757968.0,18292410.0,2.8462999217710275e+18,85235.05433399815,9765763.0,122674.974526147,1.235395602960586e+19,-491466.1064877089,3.464286837098608e+16,514779.17569131614
079-cl-02,6970686998.0,23470540.0,1.455946526160338e+18,88592.01437806177,7147789.0,116818.09232335434,6.618102356295261e+18,-526941.6162495478,3.0821810701310504e+16,504420.5487537978
079-nm-01,6328283816.0,18261140.0,2.4912935133231544e+18,88829.31337094093,9065342.0,124505.77669599824,1.0645413632852824e+19,-504330.0683545896,3.551954466010556e+16,528583.755717281
079-nm-02,6988649794.0,22009790.0,1.8318281480491968e+18,91617.88165759036,7863473.0,121330.8201570908,8.00979539816599e+18,-522273.1444866141,3.1784296253034656e+16,526671.2144804111
079-nm-03,6209768090.0,20010850.0,2.355996818895827e+18,89249.83373082866,8839868.0,123742.60964376692,1.0122444100640844e+19,-504638.4028105184,3.4178248563295336e+16,526972.3176742798
079-nm-04,6656925380.0,20762166.0,2.300967686448817e+18,90784.57010790634,8736942.0,123426.27462986475,9.88809616236354e+18,-513031.5462077386,3.500014472399063e+16,530682.4281575899
079-nm-05,6640491840.0,20734480.0,2.065436088348678e+18,89743.60950124761,8318704.0,122389.60848616682,8.964054543697385e+18,-513128.2794363839,3.3639176424884416e+16,523968.0604501829
079-nm-06,6754688230.0,20383980.0,2.1240399457865403e+18,89389.10809714007,8426141.0,122751.90431936654,9.197096534018326e+18,-513984.9894971388,3.371605364187823e+16,524554.7609361281
080-bg-01,6014120056.0,23209142.0,2.694487753647047e+18,87387.32950955315,9457999.0,123851.796747501,1.1587575026283192e+19,-499366.0345389614,3.70521349591231e+16,521816.2471723516
080-bg-02,7194307648.0,21467222.0,1.7816537919724764e+18,90014.97407675443,7785324.0,120478.1362783686,7.851371398932977e+18,-524749.6782543916,3.4248607205097704e+16,518537.29991527327
080-cl-01,7785974038.0,26562436.0,1.0688391209219368e+18,91284.32371419104,6172554.0,114989.90130405583,4.935349331616004e+18,-544470.9176988069,2.550006926183008e+16,505959.75743501895
080-cl-02,7575789294.0,26139148.0,1.1309836551886484e+18,90483.92281033244,6320803.0,115889.50231763133,5.175272410874717e+18,-538890.8424816899,2.686604488899435e+16,506493.3038369194
080-nm-01,5598982184.0,19132382.0,3.2766423750530985e+18,88468.30647514816,10239977.0,128651.88022080004,1.3582937661060575e+19,-487525.1053383305,3.353893691966781e+16,541460.8498319142
080-nm-02,7690155402.0,24013488.0,1.6899159881010235e+18,94846.62559652254,7506294.0,122925.51275435332,7.298679635168631e+18,-530663.0533033687,2.909176383356181e+16,537365.4009821751
080-nm-03,7529988956.0,23929502.0,1.3803052339448243e+18,93233.23581077805,6829861.0,121442.95378740616,6.042487352473791e+18,-529992.1539982796,2.80796675655414e+16,530124.9518352504
080-nm-04,7416396738.0,23828864.0,1.7550947606181128e+18,92931.74568185872,7653158.0,122856.57241763086,7.587077060303562e+18,-525389.7621021897,3.117430308718551e+16,532988.7216087382
080-nm-05,6955136896.0,18905458.0,2.147162577313458e+18,90950.64250038454,8395726.0,125139.96836088436,9.13083949859376e+18,-513233.8720300069,3.1170786689278504e+16,535211.6981593934
080-nm-06,7436527428.0,24770264.0,1.561363072340545e+18,92803.7271038156,7245553.0,122084.83807229358,6.800418283034153e+18,-527105.71581037,3.062370954410939e+16,530427.2175733796
081-bg-01,4494699018.0,17433038.0,4.2098157275401713e+18,84477.85125044028,11613106.0,128658.92719371626,1.746998886762362e+19,-468888.0359076452,3.7368176252974696e+16,534296.2881818489
081-bg-02,6240198340.0,19525838.0,2.6564986525769426e+18,88486.69186274274,9379270.0,123987.83479793112,1.1395468681684005e+19,-503748.4726018426,3.549904716293823e+16,525935.4664439162
081-cl-01,5051651918.0,19197298.0,3.009182546254498e+18,83978.91048945833,10086067.0,121517.18558644185,1.317762516677766e+19,-488334.19534713903,3.4301725063926376e+16,509543.513316668
081-cl-02,6682336354.0,22338620.0,1.6760028344544755e+18,86664.23224400269,7700718.0,115879.66887844466,7.681615092215855e+18,-523962.1415094878,3.141558344861593e+16,497147.5697046782
081-nm-01,7059371516.0,21522854.0,1.612297896781305e+18,90892.11320904418,7397830.0,120602.95054782556,7.089256505480356e+18,-524175.7399544781,2.939123514906568e+16,522886.7694648983
081-nm-02,6404069074.0,19311718.0,2.640136766243539e+18,90153.71225030572,9284956.0,125787.9856371856,1.1167460164469512e+19,-504788.49151942576,3.3978788821778264e+16,535411.7079691666
081-nm-03,7017153744.0,24706510.0,1.6983390273725545e+18,90211.5319367612,7580016.0,121298.87003503682,7.442735475775577e+18,-521351.2910651081,3.1393116315231824e+16,522649.5867190243
081-nm-04,6845281292.0,19564242.0,2.399545126142843e+18,90128.75809707462,8887951.0,124742.68852264152,1.0232871708516755e+19,-511797.94238659606,3.374052948080597e+16,532100.2146776833
081-nm-05,7216090178.0,20389094.0,2.404416775419755e+18,92475.53648527316,8886517.0,124760.62877221922,1.0229572512764688e+19,-519242.2655633341,3.3437188659884216e+16,537957.1994666455
081-nm-06,6715451362.0,19987380.0,2.508331542321834e+18,89607.46492056381,9087295.0,124790.81981827274,1.0697038152110346e+19,-509945.2434150882,3.5196810382034184e+16,530914.6650241651
082-bg-01,8362614794.0,20772226.0,1.4648817508350858e+18,96159.76520210569,6984043.0,122847.38648342964,6.318393134934842e+18,-540375.3840313605,2.864257295078121e+16,540709.3275992421
082-bg-02,5152265418.0,12898358.0,3.972528401142077e+18,88541.04423154249,11118180.0,132329.2723966015,1.6012690156674429e+19,-476152.5521341985,2.9973588272467136e+16,557585.6317442894
082-cl-01,5789966794.0,21688410.0,2.2878207057804687e+18,87851.806941313,8792057.0,121443.5138298124,1.0013225353480346e+19,-501621.7291112477,2.983216396152863e+16,516695.6001685527
082-cl-02,6936693644.0,22602486.0,1.563024057605098e+18,90091.99103074522,7346458.0,118607.52595888004,6.991124018975556e+18,-524566.8532859086,2.9059027451256624e+16,511788.5570052765
082-nm-01,8398588034.0,19972716.0,1.5076116190282268e+18,96161.76893063528,7081169.0,122889.96123879,6.495354424132139e+18,-540767.0840382007,2.828706856380639e+16,540918.6788916272
082-nm-02,8275861148.0,18696868.0,1.6294166408381645e+18,96497.60593095612,7317782.0,124417.90276432729,6.936695913254627e+18,-536889.1009231554,2.800906068513551e+16,546354.0896385026
082-nm-03,5090988320.0,13880382.0,3.7481571148427786e+18,88347.66850879119,10813176.0,131813.6130824202,1.5146188211373582e+19,-476594.6718746062,3.1909555525930056e+16,555906.2948909318
082-nm-04,8463874358.0,21736916.0,1.3661243522574907e+18,97523.49102049792,6737218.0,123098.32904506118,5.879685175408287e+18,-542322.3364915045,2.752671940906573e+16,545172.4303124128
082-nm-05,7897344100.0,20000728.0,1.7729270303453463e+18,95234.00970597428,7613959.0,125209.88571022506,7.509571807306341e+18,-529169.1645195856,2.956133882616209e+16,545789.5048061319
082-nm-06,7936537312.0,18817042.0,1.7141034115059653e+18,95365.58214689836,7488710.0,125099.82322532292,7.264538542955974e+18,-530076.5376322252,2.8797747548421536e+16,545620.9215549254
083-bg-01,5169259380.0,16871278.0,3.791541412639207e+18,88170.83153328138,11000428.0,128823.81605924896,1.5675272296846387e+19,-481458.39636122354,3.5081110083542424e+16,542560.35036925
083-bg-02,7053373096.0,22344086.0,2.493280711985967e+18,90901.27775674374,9102808.0,123442.15585765564,1.0733582035391971e+19,-517458.9849266241,3.685949897766696e+16,529799.0233139256
083-cl-01,7980082758.0,25706026.0,1.5037485206447636e+18,94532.8508536107,7168687.0,119760.971768594,6.656881387713272e+18,-540375.5793723294,2.954674740253887e+16,528161.2537394206
083-cl-02,7660977782.0,24887224.0,1.6507768814557427e+18,92527.7197647299,7506454.0,120025.3946181757,7.298968765616593e+18,-533884.1930542315,3.1053648617267144e+16,524028.14137617766
083-nm-01,8461410020.0,22782498.0,1.626050992814936e+18,96977.37021561386,7338301.0,123498.51917333566,6.975645792601799e+18,-541258.4020641469,2.962773938433288e+16,545193.3156648155
083-nm-02,8250781374.0,21305532.0,2.1822104928611464e+18,97400.89754177068,8418238.0,125906.44691324711,9.179883426218664e+18,-534622.8936856439,3.103871351463984e+16,554023.3521644032
083-nm-03,8203996568.0,20549846.0,2.226864471540227e+18,97075.36741693,8487712.0,126396.52336572389,9.332031589126203e+18,-532837.0668306903,3.18653417312406e+16,554542.197704049
083-nm-04,8318097300.0,20510730.0,2.218908620017508e+18,97860.1197426898,8469232.0,126344.3325162343,9.29143968645989e+18,-535159.1136061681,3.238754194474749e+16,556424.1835561316
083-nm-05,8011730370.0,20347584.0,1.852879399990138e+18,95207.10529448769,7810585.0,124355.66940315854,7.902435758031161e+18,-532396.8980290262,3.128198244095332e+16,543329.9478916717
083-nm-06,8259005062.0,20333394.0,1.883801681551447e+18,96549.49816687606,7844573.0,125238.63430952786,7.97136852220449e+18,-534916.7031510507,3.0966279725861824e+16,549549.2597624802
084-bg-01,7218359912.0,20800528.0,2.7386001050281733e+18,94208.02671715152,9433096.0,125868.33807670655,1.1526660244187689e+19,-518672.13043607335,3.436553772237664e+16,546503.2068263956
084-bg-02,6848272008.0,21566564.0,1.338991370956398e+18,89449.99800273136,6770159.0,119813.45613929776,5.937297516265392e+18,-521541.86220292153,3.116686041299299e+16,516690.6201290714
084-cl-01,4940256496.0,15261058.0,3.417249876445633e+18,87505.7900351681,10482752.0,127722.85591999932,1.423462926919166e+19,-479842.2279802184,3.127275691745736e+16,538729.1560893045
084-cl-02,5942508570.0,18762920.0,2.505767054958334e+18,89591.17977093116,9069483.0,125076.58451710714,1.065514721721065e+19,-499272.5493323496,2.908868494819552e+16,533564.6172241883
084-nm-01,6338679204.0,16819868.0,3.076882499824157e+18,91779.60686841926,9893519.0,128841.5939990988,1.267936532094105e+19,-500776.98416831647,3.561911299738009e+16,551380.6799072032
084-nm-02,5419808086.0,14336978.0,3.670972910534241e+18,88745.45460013078,10740881.0,131034.74369787112,1.494432539394261e+19,-482951.8451729659,3.4888776819076856e+16,551305.8311667485
084-nm-03,6694911106.0,17404250.0,3.208721809606871e+18,92391.7653308912,10081113.0,129581.4300172334,1.316476452248403e+19,-504437.2643238286,3.644304152816989e+16,553814.1534386988
084-nm-04,7422575086.0,21566248.0,2.6434972421357486e+18,94848.45789048634,9228783.0,127008.7279503562,1.1032760047157764e+19,-520375.8099434192,3.5244610343567456e+16,551545.1723493283
084-nm-05,7317966664.0,19565336.0,2.4346384675061545e+18,94028.56794848698,8866179.0,126965.24368536576,1.018282123496653e+19,-518049.7569355615,3.3983687962237496e+16,548743.7672240846
084-nm-06,6564279366.0,18219076.0,2.973400050799081e+18,93027.59981398756,9715950.0,129229.26017455946,1.2228313077671242e+19,-504322.6914922225,3.4392032886122104e+16,554197.5094768358
085-bg-01,6493628846.0,24710522.0,1.5445413864660296e+18,86282.03073949376,7353459.0,117228.54317940956,7.004444213765225e+18,-518009.7334894455,3.519169361964241e+16,499485.7985134308
085-bg-02,6367358922.0,23387090.0,1.6908975955913137e+18,86409.20780110284,7665225.0,118186.40885447936,7.610983749591745e+18,-514598.6159887021,3.485469790454785e+16,502756.9362202969
085-cl-01,6503598094.0,23403272.0,1.238159471469445e+18,84538.55933355408,6690748.0,113604.92624223916,5.798787620193894e+18,-524362.4282182376,2.966376228379648e+16,485482.6824759193
